title,balance,category,price
Yebalina Mist Alemegbabat Ena Yefichi Mikniyat,0,GEN,120
Gobez Temari Yemehon Misetir,0,POL,120
Yealutawi Astesaseb Liyu Hail,0,POL,120
Munns Introduction to Psychology,0,FIC,140
Child Development,0,GEN,30
Engineerized-Psycho Q.1 - Engineer Magisa Yohannes,16,REL,14
Emiq Yesiket Mistir,0,chart,17
Candide Voltaire,2,POL,80
The Positive Way to Change Your Life,0,HIS,200
Eyita,0,GEN,180
Yesiket Meselal,0,HIS,75
Betiliqu Yemaseb Hail,0,POE,29
Rasin Maweq,0,HIS,17
Yebiltsigina Ber,0,POE,25
Yesiketama Anuwnuwar Tibeb,0,CHI,30
Yedihinet Kebertewoch,6,ART,75
Yetaamirawi Siket Mistir,2,CHI,22
Rasin Ymemrat Tibeb,0,FIC,69.95
Emotional Intelligence;Managing Emotions To Win In-Mangal/Man,0,HIS,50
Essentials Of Educational Psychology-Mangal,0,CHI,20
Leras Man End Ras,0,CHI,30
Psychology For B.Sc. (Nursing) - Nutty,62,CHI,30
Nervana,0,CHI,30
Byne-Disiplinawi Ysinestehuf Nibab,9,CHI,30
Yadebabay Mistroch,0,FIC,100
Simetina Aemero,0,CHI,22
Negere Fikir,0,GEN,200
Alemnor - Dawit Wondimagegnehu/Dr./,0,POE,20
Mudaye Tiqs,0,SPO,30
Yniqat Tsehay,0,AUT,50
Ynefs Menged,0,CHI,27.35
Yseletene Mahebrawi Nuro Sew,6,STO,20.25
Rasin Mashenef,0,CHI,19
Yalemachin Asichegari Sewoch,0,GEN,18
Ygenzeb Netsanet,0,HIS,95
Ymanintih Melekia,0,FIC,35
Amerar A to Z,0,PSY,50.65
Ilaalcha,0,AMH,25
Ysimet Bilihinet,0,AMH,56
Yhiwot Tsetsetoch,0,AMH,15
The Power of Positive Thinking,0,AMH,38
Rasin Memrat,0,POE,50
Introduction to Psychology -Darge Wole,14,MGT,250
Firhatihin Atifraw,0,BUS,250
Psychology & Culture---Lisa,0,FIC,38
Bilchina Miiraa,26,AMH,56
Mirchana Wissane,0,AMH,70
Yegziabiherin Dimts Msmat,0,FIC,72
Gezhina Simet,0,POE,30
Geggeessummaa A to Z,0,PSY,250
Furtuuwwan Mikaaienaa 25,0,POE,35
Karaa Hundumaan Guddachuu,0,FIC,125
Utubaawwan Birmadummaa Maallaqaa,0,FIC,50
Ybaltsega Mistir,0,POE,19
Dibiq Chilotan Meglets,0,HIS,100
Maninetin Mfeleg,0,FIC,49
Ysiket Menged,5,FIC,260
Think & Grow Rich!,0,HIS,85
Lela Alem,0,CHI,20
"Why ""A"" Students Work for ""C"" Students-Robert T.Kiyosaki",0,CHI,20
An Introduction to Neural Networks - Anderson,22,CHI,20
An Introduction to Psychological Measurements-Ramamurti,31,FIC,22
Psychology Pythagoras to Present - Malone,26,CHI,22
Social Psychology -Singh,4,CHI,20
Asibina Kiber [C] -Tesfaye Gessesse,0,SOC,60
Live Your Future Today -Peter Loadman,2,CHI,25
The Alchemist --Paulo Coelho,0,CHI,28.35
Balama Menor -Trans Biruk Alemu,0,REL,18
Ysiket Qolf - Tran Binyam Alemayehu,0,CHI,31
Experiments in Psychology -Akbar Hussain,88,PSY,50
Mafqerina Mefeqer,18,POE,30
YeRas Esiregna - Misgana Asmare (Psychologist),28,BUS,29.99
The Subtle Art of Not Giving A F*ck -Mark Manson,0,BUS,25
Cashflow Quadrant Guide to Financial Freedom -Robert T.Kiyosaki,9,FIC,45
Lijun Ymiwed -Abiy Yilma,12,CHI,20
The Crowd A Study of the Popular Mind -Gustave Le Bon,1,PSY,50.65
Abnormal Psychology 16th ed - Butcher/Hooley/Mineka/Dwivedi,9,GEN,25
Who Moved My Cheese? Dr. Spencer Johnson,11,FIC,91.2
Monk Who Sold His Ferrari -Robin Shaema,38,BUS,38.5
Roberta - (Tirgum) Dr. Mekonnen K.D,0,BUS,130
Atomic Habit -James Clear,0,GEN,30
Ksus Yenetsa Tiwlid Ymefter Tibeb -Dr.Jara Sema,21,POE,10
Ksusina Susegninet Yemenedat Tibeb K.2 -Dr. Jara Sema,28,FIC,39.99
Ogummaa Araadaa Fi Araadummaa Irraa Bilisa Tauu k2 -Dr. Jaarraa Sammaa,10,FIC,81
Napoleon Hills Keys to Success,8,FIC,49
Algbagnim -Yonas Zewde,0,CHI,15
Dibiq Aemiron Meglets -tra. Surafel Girma,3,FIC,70
Hemlos -Yonas Zewde,0,POE,80
Tiliq Hilm Alegn -Dawit Dreams,0,FIC,30
Ywitetama Temariwoch Ysiket Mistir,0,REL,60
Mind Set -Dr. Mihret Debebe,2,SOC,60
Nuro Map -Dr.Aersiyu Lendbo,6,EDU,40
YeFetera Tibeb - Dr. Shimelis Tesfaye,4,HEL,90
YeAnd Hayl,22,FIC,35
Kilisuwa Sayki -Dr. Wedajeneh Meharene,10,FIC,58
Ytidare Siket Ymelkam Tidar Meseretawi Merhowoch -Asefach H/Sellase,11,BIG,60
Ylije Siket Llij Siketamanet Min Madereg Yitebeqibinal -Asefach H/Sellase,9,HIS,60
Yehayalent Mister - Tigrum Abel Tsgaye,9,HIS,70
The Cosmic Energizer / Yashnafinet Sine-Libona,4,PSY,75
Ytorinet Tibeb / The Art Of War,6,AGR,35
Think Like A Monk,4,POE,15
Lead The Way In Five MInutes A Day,8,POE,25
Mitshafe-Tarik Zeethiopia Kenubiya ESke Asia,0,FIC,60
Aimeron Masadeg / Mindset,9,FIC,30
Seto Mekebel / Give And Take,9,FIC,85
Zamera,0,FIC,12
Akalawi Qwanqwa Lehiwot Zemen Tegbabot,20,CHI,55
Masakat Techilaleh!,19,LAW,70
Kefetew - Use Your Mind to the Fullest,25,HIS,250
The Art of War - Spirituality for Conflict,9,HEL,49
The Prince - Machiavelli,9,FIC,25
"Games People Play - Eric Berne, MD",7,POL,255
How the World Works - Noam Chomsky,10,REL,30
Yethiopia Tarik Kethiopia Geological Ena Yesew Meseretoch Jemero,5,BIO,50
Psychology Part I - Shergill,17,LAW,55
The 7 Habits,0,HIS,120
Illustrating & Preparing Print Ready Story Books (381 pictures for 45 story books),0,HIS,75
Editing Illustrations for Sponsorship Letter Templates,0,HIS,79.99
"Editing, Illustrating & Preparing Print Ready Story Books(1602 Picturs of 226 Story Books) First Payment",0,HIS,72
"Editing, Illustrating & Preparing Print Ready Story Books(1602 Picturs of 226 Story Books) Second Payment",0,HIS,75
"Editing, Illustrating & Preparing Print Ready Story Books(1602 Picturs of 226 Story Books) Last Payment",0,HIS,253.8
Community Resilience Grant,0,HIS,81.5
Eneho Bereket,0,HIS,270
Yekeresetiyannetina Eselemena Sene Melekotoch Ameseraret,0,HIS,45
Metsehafe Mtsahift Wmkeset Areaeset,0,LAW,50
Ydseta Afelagat,0,POL,50.7
Yetafach Hiwot Sayinsawi Tebeb,0,LIT,280
Yenuro Mdehin,0,CHI,10
Teweldolinal,0,chart,15
Selemen Temotalachehu?,0,CHI,10
Meqabir Ayemoqeme,0,CIV,91.7
YeEthiopia Betekeresetiyan Tenat Metsehaf K.1,0,HIS,250
Rasen Magnete Osho,0,MUS,47
Ayehunebeh Ena Lelochim,0,LAW,100
Bete Fiqir K.4,0,HIS,100
LeEthiopiya Hisanat Yekedusu Kidan Serate Temehert,0,LAW,45
Betsuaan Eneman Nachew,0,LAW,94.99
Metsehafe Kebure,0,HIS,120
Aratu Hayalan,0,HIS,60
Seytan Amlakiwochu,23,HIS,35
Raaye Yohannes,0,HIS,35
Tinibite Danele Kezemene Babilon Eske Alem Fistame,0,LAW,110
Metsehafe Fewes -Meraras Amane Belay,0,HIS,108
Tintawi yebrana Mestehafe Azegejaget,0,HIS,120
Yemuslim Sebeena,0,HIS,200
Eslimina Ena Muslimoch Beamaregna Sene Tsehuf,0,POL,20
Seyfun Filega,0,HIS,102
Tsom Tebebuna Afetsatsm,8,PHL,102
Imanena Hiwot,1,PHL,102
Yedeginet Seletane,8,BIO,50
YeHatiat Besheta ena Hekemenaw - Hasen Taju,3,LAW,119
Tohara,11,LAW,174
Islam Bechegnaw Mlkotawi Haymanot,1,BUS,38.5
Nebiyu Muhammed Yezentu Nebye,0,PSY,15
Niya Ena Ikhlas,2,FIC,12
Yemechereshaw Estinfas,0,PSY,180
Dsetgna Lmhon 30 Mnegdoch,0,Chart,7
Yehadis Dereja BeIslam,0,FIC,100
Nefilim,0,ART,95
Simachihu Yelem,7,ART,100
Bete Fiqir K5,0,FIC,95
BeEsat Mekakel - Bitaniya Pawlos,12,PSY,15
Emnetena Bego Hilina/Hulum Kenetu,0,HEL,15
Islamna Yezemenachin Selitane,7,LAW,260
Ethiopiawian Muslimoch,0,LAW,140
Asetawes,0,GEN,40
Ale -Kebaeri,0,CHI,250
Yeazaju Alah Fiker,0,CHI,20
Teamirat ena Taotat,0,HIS,150
Yeslam Tikikilegnaw Getsitan Lmegenzeb,0,CHI,20
KeNoh eske Ahun YeEthiopiawiyan Reese Awde Ametna Yezemen Aqotater - Kemeriras Aman Belay,6,SOC,50
Metsehafe Aberihit,0,FIC,65
Eneho Temsalet,91,chart,5
Yqnoch Mcheresha,0,COM,10
Besito,0,LAN,149.8
Adamina Hewan BEthiopia 2gna Metsehaf,0,GEN,60.5
Dibato,35,POL,21
The Fundamentals of Religion -Brahma,15,POE,12
Kbaed Wengel Tetebequ -Memhir Tekeste Chane,18,BUS,40
Yskindis Zimita -Megabi Hadis Amanual,46,POE,15
Higigat Egziyabiher -Qesis Eshetu Birhan,0,FIC,40
Higigat Wengel - Buzuneh /Dean Demisse,0,HIS,70
Meseretawi Ymetsehaf Qudus Atenan - Memhir Cherinet bebe,0,POE,35
Zikre Neger -Zmeleake Tabor Teshome,0,PSY,24.99
Enba Bemenfesawi Hiwot - mengisteab Abegaz,0,POE,30
Minim Alsemahumna Leloch 2gn ametsehaf -Dean Dr. Yeshiwas Mekuwnint,0,PSY,81
Atifred -Dean Maleda Wasyihun,10,HIS,150
Bihil Abew Kifil 1---Dawit Desta,0,POE,42
Hiyaw Lisan Giez-Amaregna Mezgebe Qalat -Liqe Hiruyan Belay,0,ACC,55
Tomare Tisebiete - Simachew Nigatu (Megabi Mistir),0,BUS,35
Bete Kiristiyanihin Eweq -Qesis Misganaw Agessa,0,BUS,35
Kiristina Bemehaberawi Nuro -Huruy Sime/Dawit Desita,0,HIS,230
Yemengestu Mister - Adissu Fanta,20,REL,38.5
Yemechereshaw Zemen - Alem Teferi,25,POL,70
The Last Days - Alem Teferi,20,REL,76.9
Meker lewdage,0,PSY,170
Mesetire 666,0,GEN,100
Lelejoch Sene Fetret,0,GEN,70
Gedelus Gedel New,0,CHI,40
Bete Feqer 3gna,0,CHI,16
Yehabeshochena Yezyelae Muslimoch Yemekaklegnaw...,0,PSY,45
Yelemagnu Logic,0,POL,55.75
Bete Fiqir 2gna,0,FIC,150
Bete Fiqir 1gna,0,FIC,65
Jesus The Son of Man,45,FIC,100
Misirach,0,MUS,150
Ethiopia: The Classic Case,0,MUS,150
Adam Ena Hewan BeEthiopia,0,MUS,150
Yemlaeket Aleqoch,16,AUT,170
Yqidist Dingil Mariam Talaq Aemero,51,PSY,35
Hashmal -Maebel Fetene,0,FIC,39.5
Medlote Tsidq Qits 1 -Diyaqon Yaregal Abegaz,35,POL,30
Medlot Tsidq Qits 2 - Diyaqon Yaregal Abegaz,39,GEN,70
Medlot Tsidq Qits 3 - Diyaqon Yaregal Abegaz,38,FIC,55
Bilal Tewinet -Wendwosen Fantaw,19,POL,40.5
Adam Ena Yeadam Lejoch Afetater Mister,19,FIC,50.5
Tinbit Shehk Hussen Jebril -Bogal Tefferi,0,FIC,35
Yeseytan Tifroche,1,POE,60
Hiwotina Timihirt -Qidus Yohannis Afeworq,0,AMH,22
Yewqet Mizan -Megabi Hadiss Qesis,1,AMH,46
Ymatiwos Wengel Qidus Yohannis Afeworq,0,REL,28
Betire Haymanot --Qesis Mezegbu Kassa (Dr.),3,POL,65
Ymetsehaf Qudus Tinat -Abayneh Kassa,0,BUS,50
Tsehay Alem Bahire Hassab -Merigeta Zenebe Hayelom,0,CHI,29
Ymiemenan Dirsha Benete Kiristiyan -M/R Hailemicheal Seifu,0,HEL,25
Yorthodox Tewahdo Lijoch Astedadeg -Dawit Desta,0,REL,18
Behaymanot Bitnoru Raschihun Mermiru -Hassen Ali(Sime Timiqtu G/Silassie),0,POE,25
Misteren Lakaflachihu -Mahibere Qudusan,0,POE,6.5
Timihirte Haymanotna Kiristiyanawi Hiywot ---Liqe Gubae Aba Abera Beqele,0,GEN,14
Semaetinet Bekiristina -Gebre Selasse,0,CHI,40
Legziabiher Gize Matatina Lelochim - Tesfaye Bihonegn,0,GEN,45
Ethiopiyawiw Jandrba -Diyaqon Henok Haile,0,CHI,80
Himamat -Diyaqon Henok,0,GEN,50.6
Yteqebere Meklit -Diyaqon Agizachew Tefera,19,FIC,40
Yraeye Yohannis Tinat Metsehaf,20,PSY,35
Wedko Yetegegnwu Metshaf - MariamWerek Teshager,19,CHE,25
Kebahir Ytgegnew Hitsan -2gna Seyfe Alemayehu,0,LAW,87
Akkamtaa,0,PSY,40
Operation Research,0,FIC,14
Operations Research - 2E - Panneerselvam,9,PSY,40.5
Research for Marketing Decisions -5th Green,12,DIC,10
Research Methodology - 2E - Panneerselvam,189,REL,150
Reasearch Methodology in Behavioural Sciences,0,POL,350
Meseretawi Yetinat Meremir Zedewoch,0,LAW,300
Research Methodology in Behavioural Science -Mangal,33,FIC,34
Research methods,0,CHI,250
Research Paper Writing Principles & Concepts --Dejene K. Mengistu(PHD),31,FIC,40
Research Methodology Handbook for Research Students and Practitioners - Deribsa Abate(PHD),23,GEN,40.5
Research Methodology A Guide for Researchers in Management & Social Sciences - Taylor et al.,13,STO,45.55
"Methodology & Writing up Research A Handbook for Students & Supervisions -Girma Tadesse,PHD",0,REL,129
Evolutionary Computation A Unified Approach -De Jong,24,PSY,30
Elements Of Software Project Management - Sudhakar,13,FIC,35
Business Resarch Methods - Abraraw Chane Workineh,4,AMH,250
RESEARCH METHODOLOGY - GUPTA/GUPTA,8,CHI,25
RESEARCH METHODS IN PUBLIC ADMINISTRATION AND NONPROFIT MANAGEMENT - 2E - McNABB,4,HEL,48
Top Meseretawi Akababi Science Agaze ke 1-4,0,CHI,20
The New Systematic Barnoota Saayinisii Bu Uuraa K5-6,0,GEN,27.9
Weha Le Tena Le Fewes Le Hiywot,0,POL,50
Royal Saayinsii Buuraa K5-6,0,REL,40
General Science Book 1,0,ICT,50
General Science Book 2,0,HIS,60.9
General Science Book 3,0,CHI,35
General Science Book 4,0,GEN,54.68
Royal Saayinsii Naannoo K1-4,0,LAW,59.9
Innovative Science Teaching,0,REL,78.5
Zemenawi Akababi Science Metsehaf 2,0,POE,120
General Science Book 5,0,Food,200
Teaching of Science A Modern Approach - Kalra/Gupta,6,CHI,27
Manufacturing Science,0,POE,40
Saayincii Naannoo G 1 Nursery,0,FIC,20
Saayinsii Naannoo G2 LKG,0,FIC,35.5
Saayinsii naannoo G 3 UKG,0,FIC,46
Galaxy Akababi Science G1,0,CHI,20
Galaxy Akababi Science G2,0,FIC,26
Galaxy Akababi Science G3,0,POL,50.7
Galaxy Akababi Science G4,0,BIG,120
Zemenawi Akababi Science metsehaf 1,0,LAW,340
Galaxy Yeteqenaje Sciense G6,9,BUS,50
Galaxy Yeteqenaje Science G5,0,POE,21
Zemenawi Amargna Metsehaf Soset G 5-8,0,CHI,35
Basics of Atmospheric Science,30,CHI,70
Colloid and Interface Science - Ghosh,46,REL,20
Intro.To Nanosciene & Nanotechnology-Chattopadh,0,PSY,35
Textbook of Fabric Science Fundamentals to Finishing,11,HIS,100
Essential Akababi Science G1-2,0,FIC,20
Essential Akababi Science G3-4,0,CHI,20
Tooppi Saayinsii Naannoo K1-4,0,POL,35
Zigmete Lewt Akababi Ena Tena Bethiopia,28,FIC,68.5
Akababi Science Lhitsanat Metsehaf 2,0,POL,50.7
Tooppi Saayinsii Walsimataa K 5-6,0,HIS,450
Andromeda -Dr.Rodas Tadesse/Dr.Getnet Feleke,0,FIC,25
Comet Yteqenaje Science G5-6 - Anteneh Tesfaye(Dr) Yonas Nibret(MA),0,HIS,250
Akababi Science Grade 1 -Dereje Siyom,0,CHI,55
Akababi Science Grade 2 -Dereje Siyom,0,POL,120
Akababi Science Grade 3 -Hassen Mahammed,0,FIC,91.5
Akababi Science Grade 4 -Hassen Mohammed,0,HEL,100
Andromeda Q.2 -Dr. RodasTadesse/Dr.Getnet Feleke,0,FIC,60
Comet Akababi Science G1-2,0,FIC,25
Comet Akababi Science G3-4,0,CHI,16
Essential Yteqenaje Science G5-6,0,CHI,18
Keelloo Saayinsii Naannoo - Nursery,17,AMH,90.99
Keelloo Saayinsii Naannoo - LKG,13,AMH,90.99
Keelloo Saayinsii Naannoo - UKG,20,POL,35.5
test05,0,PSY,100
Women Without Boarders,0,PSY,28
"Food Security,Safety Nets and Social Protection in Ethiopia",0,HIS,50
Nile Opportunities,0,HIS,75
Adowa,0,FIC,150
Ethio-Eritrean History and The Ethio-Eritrean War,0,CHI,30
Economic Interaction of Pastoral Lowland and Higland Systems,0,POL,121.5
YeAyer Nibret Lewet YeAkababi Tibeqaena YeZelaqi .....,0,POL,80.9
Galaxy Social Studies G7-8,0,FIC,35.4
Cost Sharing In Public HEI,0,FIC,12
Star The New Social Studies G7-8,0,CHI,60
An Introduction to Sociology,0,CHI,20
Yegibire Sedomawinet Adega,0,PSY,22
Sociology A Brief Introduction,0,HEL,200
Top Yehebreteseb Temehirb Agaz G1-4,0,HEL,60.95
Top Social Studies G 7-8,65,FIC,100
Top Social Studies G 5-8,201,FIC,12
Comet Social Studies G7-8,0,POE,20
Essentials of Cultural Anthropology - Srivastava,5,AMH,160
Extreme Social Studies G7-8,253,HIS,100
The Khat Conundrum in Ethiopia,25,MGT,350
The Education of Children Entangled in Khat Trade in Ethiopia,39,BUS,15
Disaster Mitigation Experiences & Reflections -Sahni,14,FIC,70
Challenges and Opportunities for Inclusive Development in Ethiopia - Dessalegn Rahmato/Meheret Ayenew,42,REL,55
"Demokrasiyawi Yelewt Eremjawoch, Endmtawoch Ena Amarachochachew Bethiopia Qits-2",45,POE,150
Gender Relation Female...& Reproductive Health,0,HIS,450
Community Perspectives on Climate Change...,0,FIC,40
The Puzzling Paradox of the African Food Crisis,0,HIS,60
"Kedihinet Wede Limat, BeForum For Social Studies YeWeyeyet Medrek Lay Yeqerebu Tsehufoch",1,PSY,50.7
Reading Through the Charcoal Industry in Ethiopia,40,PSY,45.55
Reflections on Development in Ethiopia,2,AMH,38
Socio-Economic Base-Line Survey of Rural and Urban Households in Tana Sub-Basin,34,GEN,85
Ibssa Barnoota Hawaasaa K5-8,0,BUS,111.6
Ethiopian Labour Migration to The Gulf & South Africa,3,BUS,47
Yedehenet Qenesa Tiretoche Beethiopia,8,HEL,71
Transfer of Land Right in Ethiopia,0,REL,70
Reasearch Method in Sociology,0,LAN,30
The Quest for Peace in Africa,7,FIC,91.2
Practical Challenges in Customary Law Translation,18,PSY,40.65
Handbook of Peace and Human Rights Education in Ethiopia,0,REL,30
The Resolution of African Conflicts,0,PHL,132
Underdevelopment in Ethiopia,0,POE,39
Language Maintenance & Ethnic Identity in a Migrant Contex,0,FIC,68.5
The Impact of Financial Liberalisation in Developing Countries,13,HIS,60
Wild Plant Nomenclature & Traditional Botanical Knowledge among Three Ethnolinguistic Groups in Northwestern Ethiopia,2,GEN,25
Thirty Years of Public Sector Reforms in Africa,0,HIS,250
Gender Mainstreaming Experiences from Eastern & Southern Africa,1,POE,30
Antiretroviral Treatment in Sub-Saharan Africa Challenges & Prospects,10,FIC,19.5
The Gender- Energy Nexus in Eastern & Southern Africa,8,FIC,35
International Migration & Development in Eastern & Southern Africa,0,FIC,65
The Rural-Urban Nexus in Migration & Livelihoods Diversification,13,POL,50.7
Inclusive Growth & Development Issues,16,CHI,70
Election Processes Management & Election-Based Violence in Eastern and Southern Africa,7,POE,25
"Gender, Agriculture & Natural Resources",0,GEN,55.8
Rainwater Harvesting as a Livelihood Strategy in the Drought-Prone Areas of the Amhara Region of Ethiopia,9,PSY,36
Pan-Africanism or Pragmatism?,0,HEL,40
Multiple Involvements or Multiple Exclusions,0,HEL,60
Living with Divorce,10,PSY,6
Language Ideologies & Challenges of Multilingual Education in Ethiopia,0,HIS,80
"Insights into Gender Equity, Equality & Power Relations ",4,FIC,180
Milestones in Green Transition & Climate Compatible Development,17,HIS,10
Impacts of Climate Change & Variability,0,FIC,40
The Roots of African Conflicts,0,POE,45
Innovative Water Resource Use & Management for Poverty Reduction in....,0,LAW,45
Good Governance & Civil Society Participation in Africa,0,POE,30
International Land Deals in Eastern & Southern Africa,9,FIC,40
Implementation of the Millennium Development Goals,9,AMH,100
"The Migration, Environment & Conflict Nexus in Ethiopia",3,HIS,100.8
Women Without Borders,6,BIG,140
Promoting Gender Equity in Selected Public Universities of Kenya,4,HIS,200
The Design & Implementation of BPR in Ethiopian Public Sector,10,chart,25
"Land, Gender & the Periphery",0,LAW,95
Innovations in Achieving Sustainable Food Security in Eastern & Southern Africa,18,HIS,150
Gender in the Political Arena A Training Manual,0,POL,100
Gender Issues in Economic Growth & Poverty Reduction,0,HIS,130
Eastern Africa Social Science Research Review V.30 N.1 2014,7,HIS,142
Eastern Africa Social Science Research Review V.30 N.2 2014,9,HIS,120
Eastern Africa Social Science Research Review V.31 N1 2015,9,HIS,81.5
Eastern Africa Social Science Research Review V.31 N2 2015,8,HIS,203.3
Eastern Africa Social Science Research Review V.32 N1 2016,9,HIS,203.5
Eastern Africa Social Science Research Review V.32 N2 2016,9,HIS,253.8
Eastern Africa Social Science Research Review V.33 N1 2017,9,PSY,300
"Gender,Population Dynamics & Policy Understating the Linkages",0,POL,150
"Gender, Vulnerability & Social Protection",0,ART,200
Livelihood 7 Urban Poverty Reduction in Ethiopia,0,GEN,71
Setting of New Social Science Research Agendas for Africa in the 21st Century,0,LAW,167
Transforming Education & Development Policies for Pastoralist Communities in Kenya,10,LAW,380
Natural Resource Management - The Impact of Gender & Social Issues,0,LAW,250
Forging Two Nations Insights on Sudan & South Sudan,12,LAW,200
PhD Training in Eastern & Southern Africa,15,POL,400
Urban Youth Unemployment,0,HIS,82
Informal and Formal Social Protection Systems in Sub-Saharan Africa,2,ART,75
Employment Policies & Unemployment in Eastern & Southern Africa,14,CHI,29
Ybeher Behereseb Ygabicha Aynet,3,FIC,152
Top Yteqenaje Science Timihirt G5-6,0,BUS,45
Multiple Faces of Khat,7,CHI,30
Top Yhibretseb Timihirt Agaz G5-8,0,CHI,75
"Land, Landlessness & Poverty in Ethiopia - Research Findings from Four National Regional States",12,CHI,75
Evolutionary Critical Theory & Its Role in Public Affairs - Abel / Sementelli,18,CHI,75
"Migration, Remittamces and Household Socio-Economic Wellbeing - Kefale, et.al.",29,CHI,75
Marrage of Unequals /Marriage by Abduction -Mengistu Lemma,4,STO,35
Bmehandisawi Zede Ytqagne Hulun Aqef Zelaqi Limat,0,FIC,45
Sewoch ena Mahebrawi Nuro - Amare Melka,18,FIC,20
"Demokrasiyawi Yelewt Eremjawoch, Endmtawoch Ena Amarachochachew Bethiopia Qits-3",0,ACC,10
"Politicawi Shegeger, Yegeter Meret Ena Yemigeb Wasetena Bethiopia",25,HEL,25
"THE FAMILY, 2/E - GOODE",5,HIS,120
The Gender-Energy Nexus in Eastern & Southern Africa,0,LAW,230
People at RiskTowards ...in Ethiopia,0,LAW,77
Inter-Generational Challenges in Ethiopia,0,LAW,50
Living on the Edge,0,LAW,52
Dining with Queen of Shaba,0,CHI,30
Children on the Move in Ethiopia,0,FIC,75
"Health,Wealth,and Family in Rural Ethiopia 1963-2007",6,AGR,25
"People,Space and the State",0,BIG,140
YeAkale Enqseqase Sportna Tiqimochu,0,GEN,120
Physical Education Text G9,0,GEN,65
Physical Education Text G10,0,CHI,39
Physical Education Text G11,0,GEN,71
Sport Ena Sine Libona,2,GEN,71.2
Biruh Qenat,0,GEN,71
Bzemenawi Aserar Sewinten Mgenbat,17,REL,120
Kemeda Wchi,19,POE,25
Yoga Menterarat Leteninet -Engineer Weldu Mehari,0,HIS,101.6
Perfect Social Studies G 7-8,0,CHI,29
Royal Social Studies G7-8,0,FIC,90.95
The New Guide to Modern Social Studies G7-8,0,HIS,17
Precise Hibreteseb Sceince G5-6,0,LAW,29.5
Top Yehbretseb Sceince Timhirt Agaz G5-6,0,LAW,48.5
Decentralization in Ethiopia,0,chart,17
Land to Investors,0,CHI,100
Social Studies G5,0,FIC,59.9
Social Studies Text G6,0,LAW,130
Social Studies Text G7,0,GEN,60
Mega Social Studies Grade 7-8,0,CHI,35.7
Introductory Methods of Numerical Analysis,0,GEN,10
Measure Theory & Probability - Basu,10,PSY,55
Probability and Queueing Theory,21,GEN,200
Probability and Random Processes - Palaniammal,14,POL,320
Quantitative Techniques for Decision Making -2nd Khanna,0,LAW,98
Quantitative Techniques for Managerial Decisions - 2ED - Khanna,16,LAN,100
"Statistical Methods for Quality, Reliability and Maintainability",31,LAW,80
Statistics for Business & Marketing Research,6,BUS,24
Pro-Stat Probability & Statistics for Uni.& College Students,0,GEN,35.25
Applied Statistical Quality Control and Improvement -Krishnaiah,8,GEN,40
Introduction to Biostatistics and Research Methods -5E - Rao/Richard,17,CHI,22
Statistical Inference-Testing Of Hypothese-Srivastava,6,GEN,95
Statistical Inference -Theory Of Estmation-Srivastava,0,HIS,150
"Statistcal Methods For Qualit,Reliability -Muralidhar",0,BUS,55.85
Statistic;Concepts & Applications,0,LAW,169
Theory and Methods Of Survey Sampling - 2E - Mukhopadhyay,35,POE,50
Galaxy Basic Statistics,20,CHI,100
Essentials of Survey Sampling --Chaudhuri,36,FIC,150
Statistics for Management - Chandrasekaran/Umaparvathi,13,FIC,50
Business Statistics Theory and Applications -Jani,21,FIC,50
Statistics Made Simple Do It Yourself on PC -2nd Sarma,14,Technology,110
Statistical Inference - Rajagopalan,11,chart,17
Statistics - 2E Nadar,12,MAT,57
Design and Analysis of Experiments -Sharma/Sisodia,9,GEN,58
Survey Sampling Methods - Ladusingh,32,HEL,35
Probability & Statistics -Chandra Biswal,11,FIC,80
"Probability & Statistics with Reliability, Queung, and Computer Science Applications - Trivedi",34,PSY,55
"Stochastic Processes, Estimation, and Control -Speyer/Chang",9,BIG,200
"APPLIED STATISTICAL QUALITY CONTROL & IMPROVEMENT -KRISHNAIAH, K",4,POL,225
"STATISTICS FOR SOCIAL SCIENCES(WITH SPSS APPL), 2/E - ASTHANA/BHUSHAN",5,GEN,40
"STATISTICS CONCEPTS AND APPLICATIONS, 2/E - PAL/ SARKAR",5,HIS,144
Achan Felega,0,chart,35
Denebisho,0,chart,35
Ayenitena Joroyet,0,LAW,45
Heywot Birabiro,0,POL,400
